"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"SBI Life Insurance Company Limited","55.7","44.3","0","-","30-JUN-2021",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_159655_488087_17072021121645_WEB.xml","17-JUL-2021 12:40:07",,"::"
"SBI Life Insurance Company Limited","55.7","44.3","0","-","31-MAR-2021",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_157934_441245_20042021060736_WEB.xml","20-APR-2021 18:10:17",,"::"
"SBI Life Insurance Company Limited","60.7","39.3","0","-","31-DEC-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_154779_392722_18012021041301_WEB.xml","18-JAN-2021 16:40:26",,"::"
"SBI Life Insurance Company Limited","60.7","39.3","0","-","30-SEP-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_152586_345719_19102020074216_WEB.xml","19-OCT-2020 20:10:10",,"::"
"SBI Life Insurance Company Limited","60.7","39.3","0","-","30-JUN-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_150625_294668_21072020084722_WEB.xml","21-JUL-2020 21:10:04",,"::"
"SBI Life Insurance Company Limited","62.8","37.2","0","-","31-MAR-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_146587_241046_19042020035939_WEB.xml","19-APR-2020 16:10:02",,"::"
"SBI Life Insurance Company Limited","62.8","37.2","0","-","31-DEC-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_143733_187869_07012020063913_WEB.xml","07-JAN-2020 18:40:02",,"::"
"SBI Life Insurance Company Limited","62.8","37.2","0","-","30-SEP-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_140820_140330_04102019081019_WEB.xml","04-OCT-2019 20:40:03",,"::"
"SBI Life Insurance Company Limited","67.3","32.7","0","-","30-JUN-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_138310_112911_10072019121830_WEB.xml","10-JUL-2019 12:40:07",,"::"
"SBI Life Insurance Company Limited","69.8","30.2","0","-","31-MAR-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_135243_97655_19042019061834_WEB.xml","19-APR-2019 18:40:04",,"::"
"SBI Life Insurance Company Limited","84.1","15.9","0","-","31-DEC-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_132701_70052_12012019010715_WEB.xml","12-JAN-2019 13:10:05",,"::"
"SBI Life Insurance Company Limited","84.1","15.9","0","-","30-SEP-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_130795_49474_13102018044434_WEB.xml","13-OCT-2018 17:10:10",,"::"
"SBI Life Insurance Company Limited","84.1","15.9","0","-","30-JUN-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_126566_22904_13072018031447_WEB.xml","13-JUL-2018 15:40:12",,"::"
"SBI Life Insurance Company Limited","84.1","15.9","0","-","31-MAR-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_WEB_2422_13042018062414.xml","13-APR-2018 18:40:10",,"::"
"SBI Life Insurance Company Limited","84.1","15.9","0","-","31-DEC-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","12-JAN-2018 17:40:03",,"::"
"SBI Life Insurance Company Limited","84.1","15.9","0","-","29-SEP-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","16-OCT-2017 16:10:02",,"::"
